id,name,content,timestamp
392727704614731787,kiyo#5581,OOOOOOOF,2019-12-20T07:21:38.335000+00:00
272189909492826112,Sheol#1906,"😅",2019-12-20T07:46:30.461000+00:00
486477132332138496,DIDI#5744,<:pepethinks:560442983888060416>,2019-12-20T07:47:46.180000+00:00
641168919582736398,Lotus#0600,rude,2019-12-20T07:48:24.235000+00:00
486477132332138496,DIDI#5744,"Jap variation?",2019-12-20T07:13:08.774000+00:00
486477132332138496,DIDI#5744,"also can you rehire rhine because the jokes like very lame HAHAHA",2019-12-20T07:13:29.022000+00:00
392727704614731787,kiyo#5581,OOOOOOOF,2019-12-20T07:21:38.335000+00:00
272189909492826112,Sheol#1906,"😅",2019-12-20T07:46:30.461000+00:00
486477132332138496,DIDI#5744,<:pepethinks:560442983888060416>,2019-12-20T07:47:46.180000+00:00
392727704614731787,kiyo#5581,"not misspelled, is a variation",2019-12-20T07:08:27.070000+00:00
486477132332138496,DIDI#5744,"Jap variation?",2019-12-20T07:13:08.774000+00:00
486477132332138496,DIDI#5744,"also can you rehire rhine because the jokes like very lame HAHAHA",2019-12-20T07:13:29.022000+00:00
392727704614731787,kiyo#5581,OOOOOOOF,2019-12-20T07:21:38.335000+00:00
272189909492826112,Sheol#1906,"😅",2019-12-20T07:46:30.461000+00:00
486477132332138496,DIDI#5744,"and hey devs loving that ||Nickolai|| looks like ||Nicholas|| misspelled",2019-12-20T06:29:20.405000+00:00
392727704614731787,kiyo#5581,"not misspelled, is a variation",2019-12-20T07:08:27.070000+00:00
486477132332138496,DIDI#5744,"Jap variation?",2019-12-20T07:13:08.774000+00:00
486477132332138496,DIDI#5744,"also can you rehire rhine because the jokes like very lame HAHAHA",2019-12-20T07:13:29.022000+00:00
392727704614731787,kiyo#5581,OOOOOOOF,2019-12-20T07:21:38.335000+00:00
486477132332138496,DIDI#5744,"go ask in <#558963205100142602> next time",2019-12-20T06:27:42.013000+00:00
486477132332138496,DIDI#5744,"and hey devs loving that ||Nickolai|| looks like ||Nicholas|| misspelled",2019-12-20T06:29:20.405000+00:00
392727704614731787,kiyo#5581,"not misspelled, is a variation",2019-12-20T07:08:27.070000+00:00
486477132332138496,DIDI#5744,"Jap variation?",2019-12-20T07:13:08.774000+00:00
486477132332138496,DIDI#5744,"also can you rehire rhine because the jokes like very lame HAHAHA",2019-12-20T07:13:29.022000+00:00
367804892514877451,"Chisai Tori#8705","Me either",2019-12-19T23:00:23.385000+00:00
486477132332138496,DIDI#5744,"go ask in <#558963205100142602> next time",2019-12-20T06:27:42.013000+00:00
486477132332138496,DIDI#5744,"and hey devs loving that ||Nickolai|| looks like ||Nicholas|| misspelled",2019-12-20T06:29:20.405000+00:00
392727704614731787,kiyo#5581,"not misspelled, is a variation",2019-12-20T07:08:27.070000+00:00
486477132332138496,DIDI#5744,"Jap variation?",2019-12-20T07:13:08.774000+00:00
526994195290914816,SEu-mehF#0325,"Um......hello......would anyone be okay with helping me with something from Tsuki? I'm trying to give a Christmas gift to Pipi, but I can't seem to be able to trigger it....",2019-12-19T22:37:22.336000+00:00
367804892514877451,"Chisai Tori#8705","Me either",2019-12-19T23:00:23.385000+00:00
486477132332138496,DIDI#5744,"go ask in <#558963205100142602> next time",2019-12-20T06:27:42.013000+00:00
486477132332138496,DIDI#5744,"and hey devs loving that ||Nickolai|| looks like ||Nicholas|| misspelled",2019-12-20T06:29:20.405000+00:00
392727704614731787,kiyo#5581,"not misspelled, is a variation",2019-12-20T07:08:27.070000+00:00
642168726266970114,"Sakura ninja#3959",Lmao,2019-12-16T12:48:35.834000+00:00
526994195290914816,SEu-mehF#0325,"Um......hello......would anyone be okay with helping me with something from Tsuki? I'm trying to give a Christmas gift to Pipi, but I can't seem to be able to trigger it....",2019-12-19T22:37:22.336000+00:00
367804892514877451,"Chisai Tori#8705","Me either",2019-12-19T23:00:23.385000+00:00
486477132332138496,DIDI#5744,"go ask in <#558963205100142602> next time",2019-12-20T06:27:42.013000+00:00
486477132332138496,DIDI#5744,"and hey devs loving that ||Nickolai|| looks like ||Nicholas|| misspelled",2019-12-20T06:29:20.405000+00:00
620641013832351754,aereia#7977,"Whenever Lamia says it, i read it in Ariel’s singing voice lol",2019-12-16T12:17:11.627000+00:00
642168726266970114,"Sakura ninja#3959",Lmao,2019-12-16T12:48:35.834000+00:00
526994195290914816,SEu-mehF#0325,"Um......hello......would anyone be okay with helping me with something from Tsuki? I'm trying to give a Christmas gift to Pipi, but I can't seem to be able to trigger it....",2019-12-19T22:37:22.336000+00:00
367804892514877451,"Chisai Tori#8705","Me either",2019-12-19T23:00:23.385000+00:00
486477132332138496,DIDI#5744,"go ask in <#558963205100142602> next time",2019-12-20T06:27:42.013000+00:00
287986002688212992,"Petrichor Note#7215","I want to see, want to see them dancing",2019-12-15T01:01:10.745000+00:00
620641013832351754,aereia#7977,"Whenever Lamia says it, i read it in Ariel’s singing voice lol",2019-12-16T12:17:11.627000+00:00
642168726266970114,"Sakura ninja#3959",Lmao,2019-12-16T12:48:35.834000+00:00
526994195290914816,SEu-mehF#0325,"Um......hello......would anyone be okay with helping me with something from Tsuki? I'm trying to give a Christmas gift to Pipi, but I can't seem to be able to trigger it....",2019-12-19T22:37:22.336000+00:00
367804892514877451,"Chisai Tori#8705","Me either",2019-12-19T23:00:23.385000+00:00
287986002688212992,"Petrichor Note#7215","I want to see, want to see them dancing",2019-12-15T01:01:10.745000+00:00
620641013832351754,aereia#7977,"Whenever Lamia says it, i read it in Ariel’s singing voice lol",2019-12-16T12:17:11.627000+00:00
642168726266970114,"Sakura ninja#3959",Lmao,2019-12-16T12:48:35.834000+00:00
526994195290914816,SEu-mehF#0325,"Um......hello......would anyone be okay with helping me with something from Tsuki? I'm trying to give a Christmas gift to Pipi, but I can't seem to be able to trigger it....",2019-12-19T22:37:22.336000+00:00
642168726266970114,"Sakura ninja#3959","Anyway bye",2019-12-14T12:21:58.456000+00:00
287986002688212992,"Petrichor Note#7215","I want to see, want to see them dancing",2019-12-15T01:01:10.745000+00:00
620641013832351754,aereia#7977,"Whenever Lamia says it, i read it in Ariel’s singing voice lol",2019-12-16T12:17:11.627000+00:00
642168726266970114,"Sakura ninja#3959",Lmao,2019-12-16T12:48:35.834000+00:00
642168726266970114,"Sakura ninja#3959","i thought mori was a bot tho...",2019-12-14T12:21:54.115000+00:00
642168726266970114,"Sakura ninja#3959","Anyway bye",2019-12-14T12:21:58.456000+00:00
287986002688212992,"Petrichor Note#7215","I want to see, want to see them dancing",2019-12-15T01:01:10.745000+00:00
620641013832351754,aereia#7977,"Whenever Lamia says it, i read it in Ariel’s singing voice lol",2019-12-16T12:17:11.627000+00:00
642168726266970114,"Sakura ninja#3959","Lol mori",2019-12-14T12:21:46.541000+00:00
642168726266970114,"Sakura ninja#3959","i thought mori was a bot tho...",2019-12-14T12:21:54.115000+00:00
642168726266970114,"Sakura ninja#3959","Anyway bye",2019-12-14T12:21:58.456000+00:00
287986002688212992,"Petrichor Note#7215","I want to see, want to see them dancing",2019-12-15T01:01:10.745000+00:00
547530791911948328,Ashirav#3301,"Okay 🐰",2019-12-13T16:19:34.582000+00:00
642168726266970114,"Sakura ninja#3959","Lol mori",2019-12-14T12:21:46.541000+00:00
642168726266970114,"Sakura ninja#3959","i thought mori was a bot tho...",2019-12-14T12:21:54.115000+00:00
642168726266970114,"Sakura ninja#3959","Anyway bye",2019-12-14T12:21:58.456000+00:00
486477132332138496,DIDI#5744,"heh np but this for ref discussion only <:quacker:583839027632013316>",2019-12-13T16:19:20.343000+00:00
547530791911948328,Ashirav#3301,"Okay 🐰",2019-12-13T16:19:34.582000+00:00
642168726266970114,"Sakura ninja#3959","Lol mori",2019-12-14T12:21:46.541000+00:00
642168726266970114,"Sakura ninja#3959","i thought mori was a bot tho...",2019-12-14T12:21:54.115000+00:00
642168726266970114,"Sakura ninja#3959","Anyway bye",2019-12-14T12:21:58.456000+00:00
547530791911948328,Ashirav#3301,"And okay!",2019-12-13T16:18:47.430000+00:00
486477132332138496,DIDI#5744,"heh np but this for ref discussion only <:quacker:583839027632013316>",2019-12-13T16:19:20.343000+00:00
547530791911948328,Ashirav#3301,"Okay 🐰",2019-12-13T16:19:34.582000+00:00
642168726266970114,"Sakura ninja#3959","Lol mori",2019-12-14T12:21:46.541000+00:00
642168726266970114,"Sakura ninja#3959","i thought mori was a bot tho...",2019-12-14T12:21:54.115000+00:00
547530791911948328,Ashirav#3301,"<@486477132332138496> this is in response to that post above though... And thanks!!",2019-12-13T16:18:13.377000+00:00
547530791911948328,Ashirav#3301,"And okay!",2019-12-13T16:18:47.430000+00:00
486477132332138496,DIDI#5744,"heh np but this for ref discussion only <:quacker:583839027632013316>",2019-12-13T16:19:20.343000+00:00
547530791911948328,Ashirav#3301,"Okay 🐰",2019-12-13T16:19:34.582000+00:00
642168726266970114,"Sakura ninja#3959","Lol mori",2019-12-14T12:21:46.541000+00:00
486477132332138496,DIDI#5744,"pole can be bought from the forest shop, wait for it to refresh every 2h",2019-12-13T16:17:50.248000+00:00
547530791911948328,Ashirav#3301,"<@486477132332138496> this is in response to that post above though... And thanks!!",2019-12-13T16:18:13.377000+00:00
547530791911948328,Ashirav#3301,"And okay!",2019-12-13T16:18:47.430000+00:00
486477132332138496,DIDI#5744,"heh np but this for ref discussion only <:quacker:583839027632013316>",2019-12-13T16:19:20.343000+00:00
547530791911948328,Ashirav#3301,"Okay 🐰",2019-12-13T16:19:34.582000+00:00
486477132332138496,DIDI#5744,"hi pls ask this in <#558963205100142602> next time",2019-12-13T16:17:34.757000+00:00
486477132332138496,DIDI#5744,"pole can be bought from the forest shop, wait for it to refresh every 2h",2019-12-13T16:17:50.248000+00:00
547530791911948328,Ashirav#3301,"<@486477132332138496> this is in response to that post above though... And thanks!!",2019-12-13T16:18:13.377000+00:00
547530791911948328,Ashirav#3301,"And okay!",2019-12-13T16:18:47.430000+00:00
486477132332138496,DIDI#5744,"heh np but this for ref discussion only <:quacker:583839027632013316>",2019-12-13T16:19:20.343000+00:00
547530791911948328,Ashirav#3301,"<@614042911079923722> hey how did u buy the trekking pole?",2019-12-13T16:17:16.052000+00:00
486477132332138496,DIDI#5744,"hi pls ask this in <#558963205100142602> next time",2019-12-13T16:17:34.757000+00:00
486477132332138496,DIDI#5744,"pole can be bought from the forest shop, wait for it to refresh every 2h",2019-12-13T16:17:50.248000+00:00
547530791911948328,Ashirav#3301,"<@486477132332138496> this is in response to that post above though... And thanks!!",2019-12-13T16:18:13.377000+00:00
547530791911948328,Ashirav#3301,"And okay!",2019-12-13T16:18:47.430000+00:00
456226577798135808,"Deleted User#0000",Thanks,2019-11-30T06:55:11.746000+00:00
547530791911948328,Ashirav#3301,"<@614042911079923722> hey how did u buy the trekking pole?",2019-12-13T16:17:16.052000+00:00
486477132332138496,DIDI#5744,"hi pls ask this in <#558963205100142602> next time",2019-12-13T16:17:34.757000+00:00
486477132332138496,DIDI#5744,"pole can be bought from the forest shop, wait for it to refresh every 2h",2019-12-13T16:17:50.248000+00:00
547530791911948328,Ashirav#3301,"<@486477132332138496> this is in response to that post above though... And thanks!!",2019-12-13T16:18:13.377000+00:00
614042911079923722,"Keith The Coffee Lion#4820","<@456226577798135808> Take a picture of Tsuki while trekking. You need Trekking pole",2019-11-30T06:23:32.567000+00:00
456226577798135808,"Deleted User#0000",Thanks,2019-11-30T06:55:11.746000+00:00
547530791911948328,Ashirav#3301,"<@614042911079923722> hey how did u buy the trekking pole?",2019-12-13T16:17:16.052000+00:00
486477132332138496,DIDI#5744,"hi pls ask this in <#558963205100142602> next time",2019-12-13T16:17:34.757000+00:00
486477132332138496,DIDI#5744,"pole can be bought from the forest shop, wait for it to refresh every 2h",2019-12-13T16:17:50.248000+00:00
